dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,label_prop_train,label_prop_test,label_prop_train_std,label_prop_test_std
cora,RBF,True,5,BothSides,False,False,False,100.0,33.84,0.0,7.125380295714994
cora,RBF,True,50,None,True,False,True,100.0,10.73553398058252,0.0,3.119200092746215
cora,RBF,True,50,None,True,False,False,100.0,10.73553398058252,0.0,3.119200092746215
cora,RBF,True,50,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,50,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,50,BothSides,True,False,True,100.0,13.219029126213593,0.0,0.8019938392540975
cora,RBF,True,50,BothSides,True,False,False,100.0,13.232233009708736,0.0,0.7897706832456133
cora,RBF,True,50,BothSides,False,False,True,100.0,21.914951456310682,0.0,7.002114478050821
cora,RBF,True,50,BothSides,False,False,False,100.0,21.94990291262136,0.0,6.998373526081405
cora,RBF,True,500,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,500,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,500,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,500,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,500,BothSides,True,False,True,100.0,45.16000000000001,0.0,5.520520930419445
cora,RBF,True,500,BothSides,True,False,False,100.0,45.342912621359226,0.0,5.409914143815378
cora,RBF,True,500,BothSides,False,False,True,100.0,22.31533980582524,0.0,7.928485672551528
cora,RBF,True,500,BothSides,False,False,False,100.0,22.324660194174754,0.0,7.9350155814752075
cora,RBF,True,40,None,True,False,True,100.0,10.73553398058252,0.0,3.119200092746215
cora,RBF,True,40,None,True,False,False,100.0,10.73553398058252,0.0,3.119200092746215
cora,RBF,True,40,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,40,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,40,BothSides,True,False,True,100.0,12.883495145631068,0.0,0.7258578641757399
cora,RBF,True,40,BothSides,True,False,False,100.0,12.909514563106798,0.0,0.729212022926284
cora,RBF,True,40,BothSides,False,False,True,100.0,20.917281553398062,0.0,6.759416647399375
cora,RBF,True,40,BothSides,False,False,False,100.0,20.976699029126216,0.0,6.760964011666299
cora,RBF,True,30,None,True,False,True,100.0,10.937475728155334,0.0,3.7157541318051637
cora,RBF,True,30,None,True,False,False,100.0,10.689708737864073,0.0,3.1509035042074593
cora,RBF,True,30,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,30,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,30,BothSides,True,False,True,100.0,12.554563106796117,0.0,0.6832320764701076
cora,RBF,True,30,BothSides,True,False,False,100.0,12.558058252427186,0.0,0.6662804549447193
cora,RBF,True,30,BothSides,False,False,True,100.0,22.545631067961168,0.0,7.012008067605456
cora,RBF,True,30,BothSides,False,False,False,100.0,22.643495145631068,0.0,7.017986678224844
cora,RBF,True,20,None,True,False,True,100.0,11.278446601941743,0.0,4.687712216957554
cora,RBF,True,20,None,True,False,False,100.0,11.000388349514559,0.0,4.325368553191168
cora,RBF,True,20,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,20,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,20,BothSides,True,False,True,100.0,12.392233009708743,0.0,0.6007630175232808
cora,RBF,True,20,BothSides,True,False,False,100.0,12.400000000000002,0.0,0.5942001390606411
cora,RBF,True,20,BothSides,False,False,True,100.0,25.010097087378643,0.0,7.609562810592185
cora,RBF,True,20,BothSides,False,False,False,100.0,25.151456310679613,0.0,7.612336753291236
cora,RBF,True,200,None,True,False,True,100.0,10.677669902912617,0.0,0.6855743969452324
cora,RBF,True,200,None,True,False,False,100.0,10.785242718446598,0.0,2.2061676200855724
cora,RBF,True,200,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,200,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,200,BothSides,True,False,True,100.0,14.608155339805826,0.0,1.3925319038407173
cora,RBF,True,200,BothSides,True,False,False,100.0,14.626407766990294,0.0,1.3778655553236898
cora,RBF,True,200,BothSides,False,False,True,100.0,18.262912621359224,0.0,7.24165921612372
cora,RBF,True,200,BothSides,False,False,False,100.0,18.270291262135924,0.0,7.244363112674945
cora,RBF,True,10,None,True,False,True,100.0,11.372815533980576,0.0,4.64598602695833
cora,RBF,True,10,None,True,False,False,100.0,11.417475728155335,0.0,5.587905553250881
cora,RBF,True,10,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,10,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,10,BothSides,True,False,True,100.0,12.199223300970875,0.0,0.5077929414742449
cora,RBF,True,10,BothSides,True,False,False,100.0,12.212427184466021,0.0,0.5037614757698229
cora,RBF,True,10,BothSides,False,False,True,100.0,28.001165048543697,0.0,7.435083974710717
cora,RBF,True,10,BothSides,False,False,False,100.0,28.46990291262136,0.0,7.434108327977527
cora,RBF,True,100,None,True,False,True,100.0,10.565048543689318,0.0,2.3429572299538797
cora,RBF,True,100,None,True,False,False,100.0,10.798446601941743,0.0,3.088698844555941
cora,RBF,True,100,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,100,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,100,BothSides,True,False,True,100.0,13.565825242718446,0.0,1.1083263820801244
cora,RBF,True,100,BothSides,True,False,False,100.0,13.591456310679611,0.0,1.1031447861757133
cora,RBF,True,100,BothSides,False,False,True,100.0,19.680000000000003,0.0,7.397062583662699
cora,RBF,True,100,BothSides,False,False,False,100.0,19.69553398058253,0.0,7.396117718127891
cora,RBF,True,1000,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,1000,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,1000,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,1000,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,1000,BothSides,True,False,True,100.0,36.87300970873786,0.0,7.802191068230199
cora,RBF,True,1000,BothSides,True,False,False,100.0,36.94291262135923,0.0,7.7690173665488835
cora,RBF,True,1000,BothSides,False,False,True,100.0,22.380582524271855,0.0,9.170126123502067
cora,RBF,True,1000,BothSides,False,False,False,100.0,22.384854368932043,0.0,9.170965828809866
cora,RBF,True,0,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,0,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,True,0,BothSides,False,False,True,100.0,19.743689320388356,0.0,9.012748064525931
cora,RBF,True,0,BothSides,False,False,False,100.0,19.744077669902914,0.0,9.01335897766899
cora,RBF,False,5,None,True,False,True,100.0,13.779805825242715,0.0,9.058109123831336
cora,RBF,False,5,None,True,False,False,100.0,13.621359223300969,0.0,8.464063860721023
cora,RBF,False,5,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,5,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,5,BothSides,True,False,True,100.0,11.668349514563108,0.0,0.3024851352478409
cora,RBF,False,5,BothSides,True,False,False,100.0,11.667961165048544,0.0,0.3044707251469122
cora,RBF,False,5,BothSides,False,False,True,100.0,32.82990291262136,0.0,7.300325637672737
cora,RBF,False,5,BothSides,False,False,False,100.0,33.84,0.0,7.125380295714994
cora,RBF,False,50,None,True,False,True,100.0,10.73553398058252,0.0,3.119200092746215
cora,RBF,False,50,None,True,False,False,100.0,10.73553398058252,0.0,3.119200092746215
cora,RBF,False,50,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,50,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,50,BothSides,True,False,True,100.0,13.219029126213593,0.0,0.8019938392540975
cora,RBF,False,50,BothSides,True,False,False,100.0,13.232233009708736,0.0,0.7897706832456133
cora,RBF,False,50,BothSides,False,False,True,100.0,21.914951456310682,0.0,7.002114478050821
cora,RBF,False,50,BothSides,False,False,False,100.0,21.94990291262136,0.0,6.998373526081405
cora,RBF,False,500,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,500,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,500,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,500,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,500,BothSides,True,False,True,100.0,45.16000000000001,0.0,5.520520930419445
cora,RBF,False,500,BothSides,True,False,False,100.0,45.342912621359226,0.0,5.409914143815378
cora,RBF,False,500,BothSides,False,False,True,100.0,22.31533980582524,0.0,7.928485672551528
cora,RBF,False,500,BothSides,False,False,False,100.0,22.324660194174754,0.0,7.9350155814752075
cora,RBF,False,40,None,True,False,True,100.0,10.73553398058252,0.0,3.119200092746215
cora,RBF,False,40,None,True,False,False,100.0,10.73553398058252,0.0,3.119200092746215
cora,RBF,False,40,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,40,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,40,BothSides,True,False,True,100.0,12.883495145631068,0.0,0.7258578641757399
cora,RBF,False,40,BothSides,True,False,False,100.0,12.909514563106798,0.0,0.729212022926284
cora,RBF,False,40,BothSides,False,False,True,100.0,20.917281553398062,0.0,6.759416647399375
cora,RBF,False,40,BothSides,False,False,False,100.0,20.976699029126216,0.0,6.760964011666299
cora,RBF,False,30,None,True,False,True,100.0,10.937475728155334,0.0,3.7157541318051637
cora,RBF,False,30,None,True,False,False,100.0,10.689708737864073,0.0,3.1509035042074593
cora,RBF,False,30,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,30,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,30,BothSides,True,False,True,100.0,12.554563106796117,0.0,0.6832320764701076
cora,RBF,False,30,BothSides,True,False,False,100.0,12.558058252427186,0.0,0.6662804549447193
cora,RBF,False,30,BothSides,False,False,True,100.0,22.545631067961168,0.0,7.012008067605456
cora,RBF,False,30,BothSides,False,False,False,100.0,22.643495145631068,0.0,7.017986678224844
cora,RBF,False,20,None,True,False,True,100.0,11.278446601941743,0.0,4.687712216957554
cora,RBF,False,20,None,True,False,False,100.0,11.000388349514559,0.0,4.325368553191168
cora,RBF,False,20,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,20,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,20,BothSides,True,False,True,100.0,12.392233009708743,0.0,0.6007630175232808
cora,RBF,False,20,BothSides,True,False,False,100.0,12.400000000000002,0.0,0.5942001390606411
cora,RBF,False,20,BothSides,False,False,True,100.0,25.010097087378643,0.0,7.609562810592185
cora,RBF,False,20,BothSides,False,False,False,100.0,25.151456310679613,0.0,7.612336753291236
cora,RBF,False,200,None,True,False,True,100.0,10.677669902912617,0.0,0.6855743969452324
cora,RBF,False,200,None,True,False,False,100.0,10.785242718446598,0.0,2.2061676200855724
cora,RBF,False,200,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,200,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,200,BothSides,True,False,True,100.0,14.608155339805826,0.0,1.3925319038407173
cora,RBF,False,200,BothSides,True,False,False,100.0,14.626407766990294,0.0,1.3778655553236898
cora,RBF,False,200,BothSides,False,False,True,100.0,18.262912621359224,0.0,7.24165921612372
cora,RBF,False,200,BothSides,False,False,False,100.0,18.270291262135924,0.0,7.244363112674945
cora,RBF,False,10,None,True,False,True,100.0,11.372815533980576,0.0,4.64598602695833
cora,RBF,False,10,None,True,False,False,100.0,11.417475728155335,0.0,5.587905553250881
cora,RBF,False,10,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,10,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,10,BothSides,True,False,True,100.0,12.199223300970875,0.0,0.5077929414742449
cora,RBF,False,10,BothSides,True,False,False,100.0,12.212427184466021,0.0,0.5037614757698229
cora,RBF,False,10,BothSides,False,False,True,100.0,28.001165048543697,0.0,7.435083974710717
cora,RBF,False,10,BothSides,False,False,False,100.0,28.46990291262136,0.0,7.434108327977527
cora,RBF,False,100,None,True,False,True,100.0,10.565048543689318,0.0,2.3429572299538797
cora,RBF,False,100,None,True,False,False,100.0,10.798446601941743,0.0,3.088698844555941
cora,RBF,False,100,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,100,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,100,BothSides,True,False,True,100.0,13.565825242718446,0.0,1.1083263820801244
cora,RBF,False,100,BothSides,True,False,False,100.0,13.591456310679611,0.0,1.1031447861757133
cora,RBF,False,100,BothSides,False,False,True,100.0,19.680000000000003,0.0,7.397062583662699
cora,RBF,False,100,BothSides,False,False,False,100.0,19.69553398058253,0.0,7.396117718127891
cora,RBF,False,1000,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,1000,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,1000,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,1000,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,1000,BothSides,True,False,True,100.0,36.87300970873786,0.0,7.802191068230199
cora,RBF,False,1000,BothSides,True,False,False,100.0,36.94291262135923,0.0,7.7690173665488835
cora,RBF,False,1000,BothSides,False,False,True,100.0,22.380582524271855,0.0,9.170126123502067
cora,RBF,False,1000,BothSides,False,False,False,100.0,22.384854368932043,0.0,9.170965828809866
cora,RBF,False,0,None,False,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,0,None,False,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,RBF,False,0,BothSides,False,False,True,100.0,19.743689320388356,0.0,9.012748064525931
cora,RBF,False,0,BothSides,False,False,False,100.0,19.744077669902914,0.0,9.01335897766899
cora,L2Distance,True,5,None,True,False,True,100.0,14.117669902912619,0.0,9.146701159749304
cora,L2Distance,True,5,None,True,False,False,100.0,15.476893203883492,0.0,9.30400575574982
cora,L2Distance,True,5,BothSides,True,False,True,100.0,11.667572815533982,0.0,0.3013812423143902
cora,L2Distance,True,5,BothSides,True,False,False,100.0,11.672621359223301,0.0,0.30830426901422137
cora,L2Distance,True,50,None,True,False,True,100.0,10.722330097087374,0.0,2.2483022155162375
cora,L2Distance,True,50,None,True,False,False,100.0,10.89281553398058,0.0,3.0399333974278835
cora,L2Distance,True,50,BothSides,True,False,True,100.0,13.14368932038835,0.0,0.8068025422383813
cora,L2Distance,True,50,BothSides,True,False,False,100.0,13.196116504854372,0.0,0.7991889563983178
cora,L2Distance,True,500,None,True,False,True,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,L2Distance,True,500,None,True,False,False,100.0,10.834951456310675,0.0,5.329070518200751e-15
cora,L2Distance,True,500,BothSides,True,False,True,100.0,42.3285436893204,0.0,6.0580530711536005
cora,L2Distance,True,500,BothSides,True,False,False,100.0,44.42019417475727,0.0,5.018123075857054
cora,L2Distance,True,40,None,True,False,True,100.0,10.722330097087374,0.0,2.2483022155162375
cora,L2Distance,True,40,None,True,False,False,100.0,10.89281553398058,0.0,3.0399333974278835
cora,L2Distance,True,40,BothSides,True,False,True,100.0,12.870679611650484,0.0,0.786945614948098
cora,L2Distance,True,40,BothSides,True,False,False,100.0,12.913398058252426,0.0,0.7595481141653334
cora,L2Distance,True,30,None,True,False,True,100.0,10.772038834951452,0.0,2.304492197193602
cora,L2Distance,True,30,None,True,False,False,100.0,10.903300970873781,0.0,3.0415236469284848
cora,L2Distance,True,30,BothSides,True,False,True,100.0,12.55650485436893,0.0,0.6970425926062542
cora,L2Distance,True,30,BothSides,True,False,False,100.0,12.583689320388348,0.0,0.6891525571703174
cora,L2Distance,True,20,None,True,False,True,100.0,11.126213592233006,0.0,4.2726512918932515
cora,L2Distance,True,20,None,True,False,False,100.0,11.424077669902909,0.0,5.109263105257398
cora,L2Distance,True,20,BothSides,True,False,True,100.0,12.416699029126216,0.0,0.6072389529732973
